genes,logFC,logCPM,F,PValue,FDR
known:OW982316.1_42152,-0.55230913649952,8.96160995795113,1.57575839355368,0.226154403218389,0.454442338542612
known:OW982307.1_35049,-0.556767382206405,8.26346852633922,1.50928206214256,0.235788299559911,0.469372970151972
known:OW982305.1_26999,-0.544916939145812,12.9015992652615,1.46020701472028,0.243243444904262,0.477210866933965
known:OW982305.1_26994,-0.536590132989185,11.853970258339,1.45401023553526,0.244206499980292,0.477210866933965
known:OW982312.1_38000,0.783919643725156,6.29074690618375,1.42053013708967,0.249496700491996,0.478112646691483
novel:OW982320.1_41483,-0.716956969145669,8.58798425369028,1.40430101154341,0.252115049947982,0.478112646691483
known:OW982319.1_40269,1.67923839096101,5.1382923711276,1.3999754818233,0.252818990707932,0.478112646691483
known:OW982309.1_35784,0.575975557661848,14.5517886621594,1.39491012087133,0.253646615380928,0.478112646691483
known:OW982324.1_46568,0.839981362880866,6.5393517435817,1.38060929894665,0.256002507780168,0.478320475062946
known:OW982308.1_38897,-0.96526437674798,5.92428827214651,1.32206549514075,0.26595342502835,0.492591995922075
novel:OW982296.1_20257,0.693797426518876,6.5911278741303,1.288244066246,0.271936628299505,0.499331912308573
known:OW982291.1_6724,-0.496431647853677,10.9739389253428,1.2515224274195,0.278637910962829,0.50726388918874
known:OW982302.1_30549,0.517939723449041,12.1302191086262,1.20451797467622,0.287543060955425,0.519039593080555
known:OW982291.1_2298,0.502880754764859,9.82644123108774,1.17367090907784,0.293597051835354,0.521136291421588
known:OW982312.1_38440,-0.57163896007748,10.7437711326445,1.17366659442764,0.29359791066005,0.521136291421588
novel:OW982303.1_32508,0.506153702720782,9.3366537168253,1.15944201570942,0.296447969249285,0.521846425207418
novel:OW982301.1_28870,1.14643198806801,5.48291320672096,1.13861783953606,0.300688762529132,0.524973003432009
novel:OW982291.1_1361,1.54631016358996,4.99220446609541,1.12245301033625,0.304038074216296,0.526504957789195
novel:OW982310.1_37256,0.728387873131812,6.05056526565278,1.04869410694943,0.319991201898431,0.541842055773553
known:OW982302.1_30791,0.46726886392484,8.42735774452781,1.04809658829012,0.320125125964413,0.541842055773553
novel:OW982291.1_6374,-1.54076309494527,5.40899489541848,1.0463088434698,0.320526286513933,0.541842055773553
known:OW982306.1_33992,-0.440015779277936,10.2305210892955,1.02825386602468,0.324617335118288,0.544436947875554
known:OW982311.1_36384,0.43126196352848,11.1376277671134,0.982326580482074,0.335359678150658,0.556610292810696
known:OW982317.1_41877,-1.54075133023108,5.12594702716142,0.960578494918529,0.34062218125328,0.556610292810696
known:OW982306.1_33991,-0.424859864692761,10.225365131349,0.95948227322598,0.340890536092817,0.556610292810696
novel:OW982315.1_40541,-0.748643649117954,5.63072575633427,0.953629508648791,0.342328396047893,0.556610292810696
known:OW982315.1_40548,0.415575905582075,10.8777570003123,0.885722378737761,0.359665890493503,0.580369959659971
known:OW982291.1_6721,-0.504563326299359,8.186233231996,0.873500738953909,0.362920376715916,0.581218347672858
novel:OW982293.1_13080,0.964041860490916,4.95075667907044,0.82844347863286,0.375297967997287,0.596555725249419
known:OW982317.1_41918,-0.41308800771721,9.60574635444233,0.8136344197683,0.379502051923104,0.596584647761087
known:OW982297.1_22209,-0.391129953953082,10.4127302016418,0.808701691678989,0.380917897162008,0.596584647761087
novel:OW982318.1_42875,-1.54287750532833,4.75197772528746,0.796112790140762,0.38456713608133,0.597903649527908
known:OW982296.1_17769,0.604839467643338,6.88165068351151,0.784046751389505,0.388114027874865,0.599045564763378
known:OW982300.1_28277,0.377525392358681,10.096974889186,0.770259513880181,0.392227279597403,0.601038924850696
novel:OW982306.1_34052,-0.669472908836745,5.93333140225261,0.728219940409352,0.405184637383669,0.614905692395782
known:OW982302.1_31021,-0.457929928661079,7.04814872514407,0.722335611234347,0.407050247078898,0.614905692395782
known:OW982297.1_20558,-0.522671843612719,6.73447181298815,0.704412493419304,0.412814846267031,0.619222269400547
novel:OW982296.1_18749,-1.13133266100414,4.91130392740269,0.658313103469062,0.428238114170769,0.63786516306555
known:OW982298.1_23371,-0.806189561727611,5.87406243796716,0.587073755816039,0.453937291653439,0.671448910570713
known:OW982297.1_21451,-0.330272357482957,10.5721965794672,0.558810305016519,0.464834721465589,0.678226733629486
known:OW982300.1_28199,0.325639735538762,12.7143769794065,0.557735102100801,0.46525781331048,0.678226733629486
novel:OW982292.1_10364,-0.390294642031356,7.22344626496468,0.550624732033482,0.468071971096406,0.678226733629486
known:OW982291.1_6993,-0.332504928384217,8.83391892974577,0.537662540107341,0.473276076669392,0.681133813044463
known:OW982297.1_22176,-0.349973064021154,8.91563908009432,0.497555831009189,0.490016338208152,0.700493154619708
novel:OW982295.1_15424,-1.15090748056482,5.39927576859941,0.484551173501427,0.495664449896821,0.703843518853486
novel:OW982297.1_22048,-0.957369970838657,4.97462678447081,0.463548809426285,0.505030342880695,0.712393794924424
known:OW982300.1_28718,0.332744358936643,8.84142400200584,0.45321331166719,0.50975519653456,0.71432800567014
known:OW982291.1_6727,-0.290445585118223,12.2096504029358,0.420327801260475,0.52533220147269,0.722323887939781
known:OW982306.1_34000,0.283567719280241,13.3801461894956,0.420017597050334,0.525483263369765,0.722323887939781
known:OW982307.1_34333,-0.502429972054456,5.8839287928201,0.419706677024229,0.525634754134582,0.722323887939781
known:OW982309.1_35350,-0.319091302366172,7.59244243478452,0.393463264992255,0.538720264624697,0.73556036131449
known:OW982292.1_9221,-0.272301216881009,10.6277875476541,0.374721912662535,0.548446563423354,0.740360684883227
known:OW982304.1_31734,0.262594473191594,10.9349923300166,0.368072359011712,0.551978843541326,0.740360684883227
novel:OW982317.1_41730,0.489476238065066,5.83433047109049,0.366477513001743,0.55283258604335,0.740360684883227
known:OW982296.1_20356,0.501212027115437,6.10753221280454,0.360344952231117,0.556139481602424,0.740360684883227
novel:OW982306.1_33361,-0.480481688696579,5.60476812200033,0.349554542626395,0.562053026775103,0.743585681385695
novel:OW982315.1_40718,-0.659268968949821,4.92343370373955,0.337193648238819,0.568982061051638,0.74810604323456
known:OW982292.1_9226,-0.248431268050631,10.46048825916,0.320201277943782,0.578792614037066,0.756336360674203
known:OW982309.1_35786,0.24441486685345,12.6083387312453,0.303170544871566,0.588979806549348,0.764955480457385
known:OW982292.1_9046,-0.2431917998933,12.4524794691271,0.293240330270122,0.595094742228663,0.768213212695184
known:OW982303.1_32815,0.836256895580611,5.32859459578553,0.285379500787039,0.600031945606314,0.769920508518945
known:OW982301.1_30000,-0.242593001578314,10.931117234482,0.276919205984137,0.605445199809276,0.772214536283687
novel:OW982307.1_34911,-0.519252887894161,5.32713601430607,0.271334996359153,0.609076873807154,0.772222465005498
novel:OW982291.1_7006,-0.281863941086762,7.35667860847991,0.260179617727384,0.616477668879843,0.776980730600039
known:OW982296.1_17770,0.227147796439868,8.6570109734961,0.246841626527559,0.625596039510494,0.78383503773962
known:OW982291.1_2296,-0.240198808363888,8.78967989894585,0.240192294761206,0.630258001430664,0.785058212308372
known:OW982303.1_32506,-0.210027137654508,11.3985506226619,0.229201699090912,0.638143783552021,0.789796746681447
known:OW982305.1_26998,-0.207321631657337,11.6704341039497,0.224650353861441,0.641478108806997,0.789796746681447
known:OW982294.1_44437,-0.234442546662716,11.6343315110183,0.218684115425419,0.645912745570396,0.790686291991346
known:OW982291.1_6991,-0.208119965519087,10.941641682431,0.213278610833674,0.649995231718358,0.791137053462915
known:OW982301.1_29999,-0.197093905087263,11.1167987013412,0.187289412526463,0.67055814286957,0.804336749475217
novel:OW982312.1_37957,-0.189313472537469,10.4644208363697,0.186333839247976,0.671346047864875,0.804336749475217
novel:OW982297.1_22208,-0.282521066133685,6.52563053053285,0.185339192539621,0.672168738998069,0.804336749475217
known:OW982312.1_38160,-0.161830792993482,16.5214759385758,0.164100772073004,0.690400956874037,0.821538568794245
known:OW982293.1_12063,-0.289722009627849,6.1225023255424,0.142074993348975,0.710835239028323,0.833582933522926
known:OW982293.1_12064,-0.289722009627849,6.1225023255424,0.142074993348975,0.710835239028323,0.833582933522926
known:OW982313.1_39873,0.194634453472739,11.3811046016393,0.139878716706044,0.71297054527027,0.833582933522926
novel:OW982291.1_87,-0.630479924506139,4.48544681504658,0.133556450599251,0.719226690330794,0.833582933522926
novel:OW982292.1_8715,-0.271566756169463,6.07119761016717,0.13145400421704,0.721344499043929,0.833582933522926
known:OW982294.1_46496,-0.292464177344509,5.87469869251828,0.128840685023184,0.724003956346203,0.833582933522926
known:OW982292.1_9450,0.598530705500325,4.98662621935438,0.120965017993479,0.732208767223064,0.83849713665867
known:OW982291.1_4863,-0.177383279297154,6.96336780666922,0.114384431717665,0.73929844851216,0.842088607128824
known:OW982298.1_23583,-0.149114745593819,10.4687651672374,0.109689811225592,0.744497087050429,0.84215903969647
known:OW982311.1_36363,0.151760079007873,11.1730824940006,0.104446326282101,0.750452391589987,0.84215903969647
known:OW982310.1_37733,-0.141811541383252,10.3579312026749,0.103779386949911,0.751221678602485,0.84215903969647
novel:OW982298.1_24345,0.142975726572946,8.95858383840839,0.0990457668371699,0.756762188057057,0.843928513383001
known:OW982305.1_27007,-0.174911075173642,6.63152504731403,0.0864853134106884,0.772212041972522,0.856672734063266
novel:CALPDS010000116.1_47237,0.306356409892485,5.54555186899645,0.069357821291784,0.795402063491944,0.877827147791628
novel:OW982296.1_19394,0.309784183873656,4.97034727129775,0.0523778695243938,0.821674237864316,0.902147487964429
known:OW982303.1_32504,0.0855190444388632,13.2132326120836,0.0368393210838664,0.850039536755765,0.925784184823439
known:OW982315.1_40545,-0.0848950084394876,11.7245674361979,0.0357157379931287,0.852315034529181,0.925784184823439
known:OW982304.1_31272,0.160022852993736,5.45389211017792,0.0338192614420615,0.856241710846092,0.925784184823439
novel:OW982295.1_16736,0.289753702695592,4.84935881762949,0.0278885878707271,0.86931797168381,0.935175393781069
known:OW982291.1_6720,-0.0677127398366795,11.6229775743151,0.0239686777646732,0.87876626091773,0.937752316021087
known:OW982293.1_13413,0.111086072951232,6.0777515666309,0.0232751150362303,0.88051860659257,0.937752316021087
known:OW982295.1_17129,0.0486832588670861,13.0253646880283,0.0124270501203332,0.912528489462261,0.961396976246648
known:OW982306.1_33997,-0.0441640441524574,12.2487652160352,0.00992444617757121,0.921796347375382,0.961396976246648
known:OW982294.1_45095,-0.0354687127456821,16.8748842212946,0.00814040874740843,0.929151048929167,0.961396976246648
known:OW982306.1_33979,-0.0542327393997355,6.85727574691485,0.00804656192847712,0.929559460238008,0.961396976246648
known:OW982306.1_33980,-0.0542327393997355,6.85727574691485,0.00804656192847712,0.929559460238008,0.961396976246648
known:CALPDS010000378.1_48005,-0.0351560323776292,16.8807094821149,0.00799114201138908,0.929801770454504,0.961396976246648
novel:OW982303.1_33145,0.0924527642231592,4.66896061222628,0.00650240470749903,0.936660794876475,0.963810383133764
known:OW982311.1_36638,-0.0295180425838223,9.1017929538878,0.00466984196740323,0.946305856472816,0.969053593407259
known:OW982311.1_36985,-0.0406684926919493,5.8869877686689,0.00219332758799716,0.963185649907648,0.973433396603216
novel:OW982317.1_41789,-0.0258866224309938,7.22479053531442,0.00217634917961918,0.96332830573234,0.973433396603216
known:OW982305.1_26995,0.0199032565525821,8.68117157546155,0.00157838262511251,0.968766646564872,0.973433396603216
known:OW982293.1_13414,0.0247108768234499,6.60189986264954,0.0015686248827588,0.968863286760009,0.973433396603216
known:OW982291.1_3058,0.00215813211895184,6.37743277221364,8.88437440231e-06,0.997656062183405,0.997656062183405
